"","Cell_ID","Pearson_Correlation","mean_intensity_KRAS","mean_intensity_BRAF","sum_intensity_KRAS","sum_intensity_BRAF","Area_Pixels","Area","KRAS_type","BRAF_type","image_no"
"211",18,0.418938843511743,105.829396556144,103.385818813034,14449205,14115576,136533,170.0360273253,"KRASG12D","BRAF_AAAA",23
"212",1,0.626276293686959,151.252819003399,112.766416549208,7297041,5440303,48244,60.0823105204,"KRASG12D","BRAF_AAAA",24
"213",2,0.95111688770949,4190.996355671,2504.96958536065,216200929,129223866,51587,64.2456295667,"KRASG12D","BRAF_AAAA",24
"214",3,0.193705500552438,131.564159581426,38.3068890342272,6034848,1757137,45870,57.125768667,"KRASG12D","BRAF_AAAA",24
"215",4,0.815719738532285,294.658058565829,244.439090000769,3833796,3180397,13011,16.2036925251,"KRASG12D","BRAF_AAAA",24
"216",5,0.792906794173086,243.581209262007,125.333939020121,14611706,7518407,59987,74.7068560067,"KRASG12D","BRAF_AAAA",24
"217",6,0.971801549231349,478.466137699288,359.601660918094,32321823,24292171,67553,84.1294321073,"KRASG12D","BRAF_AAAA",24
"218",7,0.776918916298209,133.151212553495,71.7171988734043,7280442,3921353,54678,68.0951118198,"KRASG12D","BRAF_AAAA",24
"219",8,0.773922656892514,164.580555652711,189.012078392967,14116568,16212133,85773,106.8203304093,"KRASG12D","BRAF_AAAA",24
"220",9,0.730125399769225,132.957498188843,81.0672542864042,1101154,671399,8282,10.3142711162,"KRASG12D","BRAF_AAAA",24
"221",10,0.795778235604838,974.396210041115,895.176608669673,68491284,62922859,70291,87.5392937731,"KRASG12D","BRAF_AAAA",24
"222",11,0.846369668801761,157.823839634064,110.027229920624,5865523,4089162,37165,46.2847000765,"KRASG12D","BRAF_AAAA",24
"223",12,0.842387171660057,56.5132136090288,46.3440316335777,6860139,5625702,121390,151.177175899,"KRASG12D","BRAF_AAAA",24
"224",13,0.82929709006549,588.9810627624,598.258147726464,66215607,67258574,112424,140.0110620584,"KRASG12D","BRAF_AAAA",24
"225",14,0.897176558200098,1167.57132273978,1050.5154165542,203310362,182927300,174131,216.8599787171,"KRASG12D","BRAF_AAAA",24
"226",15,0.302418408061152,68.7687379884689,11.59541229756,6118836,1031725,88977,110.8105410657,"KRASG12D","BRAF_AAAA",24
"227",16,0.512765786124106,118.285617996461,62.2580792701275,9827524,5172588,83083,103.4702471803,"KRASG12D","BRAF_AAAA",24
"228",17,0.943124759460002,1967.99997569925,1578.4293941824,161970334,129907896,82302,102.4976021982,"KRASG12D","BRAF_AAAA",24
"229",18,0.830898546313017,607.031579013533,877.540564324012,96574475,139610561,159093,198.1318926213,"KRASG12D","BRAF_AAAA",24
"230",19,0.604969409795411,239.536041358936,429.699991793862,29189862,52363241,121860,151.762506426,"KRASG12D","BRAF_AAAA",24
"231",20,0.84763218753002,750.266237002664,1158.64035404314,87308482,134830978,116370,144.925347717,"KRASG12D","BRAF_AAAA",24
"232",21,0.936989506715596,1863.84783679589,1701.84483829514,174046111,158918271,93380,116.293967258,"KRASG12D","BRAF_AAAA",24
"233",22,0.952998412898054,837.358043788672,785.437966047914,42222942,39604924,50424,62.7972478584,"KRASG12D","BRAF_AAAA",24
"234",23,0.907832181115067,1408.37380195014,1219.96320089815,135482743,117358020,96198,119.8034596518,"KRASG12D","BRAF_AAAA",24
"235",24,0.645478683893991,128.028483326925,119.037914942061,16981570,15789070,132639,165.1865016399,"KRASG12D","BRAF_AAAA",24
"236",25,0.822538546647625,563.448679503062,677.074019613519,48664499,58478206,86369,107.5625793329,"KRASG12D","BRAF_AAAA",24
"237",26,0.83736354593065,250.124474101504,272.174887029212,27288330,29694008,109099,135.8701599259,"KRASG12D","BRAF_AAAA",24
"238",27,0.921544475790798,2341.69532320188,1673.60829801292,290609073,207698137,124102,154.5546575782,"KRASG12D","BRAF_AAAA",24
"239",28,0.811133641523289,4767.78662109375,2351.87999131944,87879843,43349852,18432,22.9549197312,"KRASG12D","BRAF_AAAA",24
"240",29,0.462697777684551,206.142726450086,103.764237343755,20730331,10434843,100563,125.2395612483,"KRASG12D","BRAF_AAAA",24
"241",30,0.93296172975951,2479.97582994335,2107.44345174906,292014674,248149359,117749,146.6427323909,"KRASG12D","BRAF_AAAA",24
"242",31,0.883457534781651,2380.5050897284,1823.55145671537,217016366,166242245,91164,113.5341960924,"KRASG12D","BRAF_AAAA",24
"243",32,0.809661937623843,1368.75841679889,1421.84940251884,110420479,114703435,80672,100.4676261152,"KRASG12D","BRAF_AAAA",24
"244",33,0.866456543597186,412.332641275296,325.166881443299,34556774,27251586,83808,104.3731506528,"KRASG12D","BRAF_AAAA",24
"245",34,0.852885783888738,331.313797439844,284.664645820038,35303473,30332726,106556,132.7031481596,"KRASG12D","BRAF_AAAA",24
"246",35,0.879495003707711,1892.67657149859,1672.15283053547,370707204,327514542,195864,243.9259113624,"KRASG12D","BRAF_AAAA",24
"247",36,0.748157675598563,738.590018560528,591.512064343164,14325692,11472968,19396,24.1554700036,"KRASG12D","BRAF_AAAA",24
"248",37,0.975679831395101,2862.78502830746,2918.9801760967,329689775,336161433,115164,143.4234144924,"KRASG12D","BRAF_AAAA",24
"249",1,0.0345091071865163,30.9605433376455,6.63033635187581,1148760,246012,37104,46.2087316464,"KRASG12D","BRAF_AAAA",25
"250",2,0.813707551686461,280.844459301927,123.070595899335,16382219,7178954,58332,72.6457453212,"KRASG12D","BRAF_AAAA",25
"251",3,0.0706188595298547,8.60154787616991,6.86814254859611,238951,190797,27780,34.596770298,"KRASG12D","BRAF_AAAA",25
"252",4,0.45120225387241,22.6022844615311,7.37590353789696,1422746,464291,62947,78.3931929427,"KRASG12D","BRAF_AAAA",25
"253",5,0.871443889852902,797.85391476158,327.323741808012,57340963,23524430,71869,89.5045098829,"KRASG12D","BRAF_AAAA",25
"254",6,0.867909025038193,1950.84045816367,1648.91574951127,361244931,305336325,185174,230.6127553334,"KRASG12D","BRAF_AAAA",25
"255",7,0.19900503393649,5.9812932903294,4.77684132607201,565621,451722,94565,117.7697474165,"KRASG12D","BRAF_AAAA",25
"256",8,0.87969443580505,131.019587123071,64.7714646941163,6943252,3432499,52994,65.9978849954,"KRASG12D","BRAF_AAAA",25
"257",9,0.588196991420143,14.0525852972212,10.1244284206824,159806,115135,11372,14.1625079852,"KRASG12D","BRAF_AAAA",25
"258",10,0.246550079781225,254.478048618215,349.114418302937,30599204,41978565,120243,149.7487203363,"KRASG12D","BRAF_AAAA",25
"259",11,0.64871329099445,82.2556597301624,42.9906700205808,5395560,2819973,65595,81.6909700395,"KRASG12D","BRAF_AAAA",25
"260",12,0.798755046835878,615.312458065753,747.8524753187,51356439,62418759,83464,103.9447385224,"KRASG12D","BRAF_AAAA",25
"261",13,0.0209666682474302,63.3522577455504,4.56946275543836,1537686,110910,24272,30.2279628752,"KRASG12D","BRAF_AAAA",25
"262",14,0.522482587823617,205.091061358388,74.6214828690076,20693483,7529233,100899,125.6580103059,"KRASG12D","BRAF_AAAA",25
"263",15,0.826867892055363,827.414745861321,850.845538689374,78219653,80434683,94535,117.7323858935,"KRASG12D","BRAF_AAAA",25
"264",16,0.4072551218746,182.263924050633,98.4211507479862,15838735,8552798,86900,108.22387829,"KRASG12D","BRAF_AAAA",25
"265",17,0.761904810448765,331.721143964873,138.451139760837,28405945,11855848,85632,106.6447312512,"KRASG12D","BRAF_AAAA",25
"266",18,0.716796602164547,186.992293281482,227.71726642339,21060755,25647568,112629,140.2663657989,"KRASG12D","BRAF_AAAA",25
"267",19,0.951496874115879,3368.28154713785,2372.85919274743,349991399,246559053,103908,129.4053710628,"KRASG12D","BRAF_AAAA",25
"268",20,0.542452324780026,145.135464449541,32.1749139908257,5062325,1122261,34880,43.438997408,"KRASG12D","BRAF_AAAA",25
"269",21,0.865910300708917,3644.44816666031,3244.9365866687,95517342,85046543,26209,32.6402718769,"KRASG12D","BRAF_AAAA",25
"270",22,0.106593181635805,50.400691692044,82.4357965935697,3293534,5386932,65347,81.3821147827,"KRASG12D","BRAF_AAAA",25
"271",23,0.618527813277304,89.0468291033579,35.7246676951037,4213785,1690527,47321,58.9328209961,"KRASG12D","BRAF_AAAA",25
"272",24,0.80843722200369,795.95549068129,805.51317015931,168224397,170244403,211349,263.2106841509,"KRASG12D","BRAF_AAAA",25
"273",25,0.667154341002014,1668.29828583338,1417.66492992237,32019649,27209243,19193,23.9026570313,"KRASG12D","BRAF_AAAA",25
"274",26,0.963849326425617,3069.8327183145,2064.49452667601,297822891,200289001,97016,120.8221838456,"KRASG12D","BRAF_AAAA",25
"275",1,0.660543772430639,71.3001093643199,28.5838004101162,5215603,2090905,73150,91.099846915,"KRASG12D","BRAF_AAAA",26
"276",2,0.848761930573977,30.0984508764778,30.0153971588949,1919619,1914322,63778,79.4281071298,"KRASG12D","BRAF_AAAA",26
"277",3,0.736838674155726,666.36864430809,905.855981127154,58753057,79868416,88169,109.8042707129,"KRASG12D","BRAF_AAAA",26
"278",4,0.028966921963704,33.3523453929016,15.9496158963135,777143,371642,23301,29.0186949141,"KRASG12D","BRAF_AAAA",26
"279",5,0.88061784779305,238.782011383645,117.319376765898,11662591,5730113,48842,60.8270502122,"KRASG12D","BRAF_AAAA",26
"280",6,0.866130112217746,443.290945255036,192.37129393547,33207368,14410726,74911,93.2929683151,"KRASG12D","BRAF_AAAA",26
"281",7,0.86871835561845,114.435818501656,35.5374456746689,8847262,2747471,77312,96.2831355392,"KRASG12D","BRAF_AAAA",26
"282",8,0.857543771897796,207.684503775416,87.7090471328266,16475404,6957871,79329,98.7950752689,"KRASG12D","BRAF_AAAA",26
"283",9,0.36496989737625,32.7016558249557,22.7652276759314,442388,307968,13528,16.8475561048,"KRASG12D","BRAF_AAAA",26
"284",10,0.883398827245664,208.23840253257,186.528142744872,18812882,16851512,90343,112.5117357463,"KRASG12D","BRAF_AAAA",26
"285",11,0.158733626725723,66.7755451713396,12.4559857587895,3000893,559772,44940,55.967561454,"KRASG12D","BRAF_AAAA",26
"286",12,0.0384166818274263,60.6853555445052,68.6258080556937,488153,552026,8044,10.0178697004,"KRASG12D","BRAF_AAAA",26
"287",13,0.505797719956754,162.506935057555,215.087766575692,18875018,24982229,116149,144.6501178309,"KRASG12D","BRAF_AAAA",26
"288",14,0.373414701840299,109.16394445102,318.742395549769,5533957,16158327,50694,63.1335015654,"KRASG12D","BRAF_AAAA",26
"289",15,0.60176165792707,228.607180719485,202.597592291564,29111067,25798980,127341,158.5884566781,"KRASG12D","BRAF_AAAA",26
"290",16,0.913865735264672,1996.25465626668,1030.42408357554,269238858,138975357,134872,167.9674443352,"KRASG12D","BRAF_AAAA",26
"291",17,0.847981271114483,361.827420464889,302.539750904691,32595585,27254596,90086,112.1916720326,"KRASG12D","BRAF_AAAA",26
"292",18,0.81369270370983,708.23936895931,649.887997156648,61773346,56683881,87221,108.6236465861,"KRASG12D","BRAF_AAAA",26
"293",19,0.933195731821603,3514.56365650546,2730.30602032241,460021237,357369755,130890,163.008324849,"KRASG12D","BRAF_AAAA",26
"294",20,0.78717260113781,318.773039770883,172.294281447709,44188000,23883261,138619,172.6338985579,"KRASG12D","BRAF_AAAA",26
"295",21,0.773378312816827,702.523646083935,851.559978615344,65703524,79642147,93525,116.4745479525,"KRASG12D","BRAF_AAAA",26
"296",22,0.613870291356151,19.2667681229353,11.436917709068,519066,308122,26941,33.5518930381,"KRASG12D","BRAF_AAAA",26
"297",23,0.863024587174551,2288.33611907688,1608.38706814147,335149708,235564370,146460,182.398955286,"KRASG12D","BRAF_AAAA",26
"298",24,0.21645533524145,119.42431613786,12.9119370343948,10211615,1104061,85507,106.4890582387,"KRASG12D","BRAF_AAAA",26
"299",25,0.797176204526087,215.285865094598,137.779558541267,15702951,10049641,72940,90.838316254,"KRASG12D","BRAF_AAAA",26
"300",26,0.21885862627497,1108.52862636476,285.663072123918,82443491,21245334,74372,92.6217062852,"KRASG12D","BRAF_AAAA",26
"301",27,0.140340553359414,283.736963265306,299.984383673469,34757778,36748087,122500,152.55955225,"KRASG12D","BRAF_AAAA",26
"302",28,0.204993853714508,190.136868212574,12.4595102217727,15792388,1034862,83058,103.4391125778,"KRASG12D","BRAF_AAAA",26
"303",29,0.590644978574091,240.31862602658,83.9091868414211,31427428,10973140,130774,162.8638602934,"KRASG12D","BRAF_AAAA",26
"304",30,0.148091109047816,128.027639792998,15.105398953128,8634056,1018693,67439,83.9874583199,"KRASG12D","BRAF_AAAA",26
"305",31,0.327611451872454,150.685563254518,46.5522680191442,10547236,3258426,69995,87.1706600795,"KRASG12D","BRAF_AAAA",26
"306",32,0.832501955699152,157.218101189276,76.9839951622657,15599180,7638352,99220,123.567010402,"KRASG12D","BRAF_AAAA",26
"307",33,0.732940393005845,417.112145781488,320.083234899483,36371762,27910938,87199,108.5962481359,"KRASG12D","BRAF_AAAA",26
"308",34,-0.0269196004557137,24.5751087880114,4.81628344104848,1908847,374100,77674,96.7339645834,"KRASG12D","BRAF_AAAA",26
"309",35,0.757674033796242,140.380949886503,121.915636458879,16079234,13964217,114540,142.646294814,"KRASG12D","BRAF_AAAA",26
"310",36,0.847267118133889,486.148339511502,209.157251307571,38294877,16475735,78772,98.1013963252,"KRASG12D","BRAF_AAAA",26
"311",37,0.884655023717423,253.948802063498,112.051881729737,29339213,12945578,115532,143.8817158412,"KRASG12D","BRAF_AAAA",26
"312",38,0.321061247980233,22.698461350379,9.40142862132802,2599337,1076614,114516,142.6164055956,"KRASG12D","BRAF_AAAA",26
"313",39,0.7801915374453,691.059017027864,774.60003869969,3571393,4003133,5168,6.4361450288,"KRASG12D","BRAF_AAAA",26
"314",1,-0.51757553088792,213.287024269167,632.52723386652,12374060,36696700,58016,72.2522039456,"KRASG12D","BRAF_R188L",27
"315",2,0.437822366003863,310.98008060541,227.60243362618,32176176,23549341,103467,128.8561566747,"KRASG12D","BRAF_R188L",27
"316",3,0.832352575117118,215.519059861614,149.430029200787,13580287,9415885,63012,78.4741429092,"KRASG12D","BRAF_R188L",27
"317",4,0.0245454931085967,14.3083780674847,18.4992331288344,447795,578952,31296,38.9755407936,"KRASG12D","BRAF_R188L",27
"318",5,-0.0970316046641731,1326.92934794741,1015.65584748979,59442454,45498335,44797,55.7894715277,"KRASG12D","BRAF_R188L",27
"319",6,0.733385339823548,36.3926120768527,30.9284271119244,1909302,1622629,52464,65.3378314224,"KRASG12D","BRAF_R188L",27
"320",7,0.210075526190769,4448.32078452738,5938.13756469627,326595712,435978060,73420,91.436100622,"KRASG12D","BRAF_R188L",27
"321",8,0.65359474339116,43.0555324559792,21.541110262336,4452674,2227717,103417,128.7938874697,"KRASG12D","BRAF_R188L",27
"322",9,0.00213004652921072,861.06167172995,782.912119901054,183097876,166479999,212642,264.8209657922,"KRASG12D","BRAF_R188L",27
"323",10,-0.111651013032373,341.281027292155,492.604353188164,36251212,52324927,106221,132.2859444861,"KRASG12D","BRAF_R188L",27
"324",11,0.769739691977743,208.551013247316,75.1253508815129,33878695,12203963,162448,202.3101562768,"KRASG12D","BRAF_R188L",27
"325",12,-0.414761033049106,764.000582936115,1530.43917958468,170379006,341301711,223009,277.7318627569,"KRASG12D","BRAF_R188L",27
"326",13,-0.310479423485351,1049.0210915286,1364.59594965867,87436957,113740437,83351,103.8040101191,"KRASG12D","BRAF_R188L",27
"327",14,0.628200941702372,255.006466831767,146.431536093005,34701025,19926257,136079,169.4706229439,"KRASG12D","BRAF_R188L",27
"328",15,-0.154414760652979,2467.74431136984,3689.78986985057,199657789,298529829,80907,100.7602913787,"KRASG12D","BRAF_R188L",27
"329",16,0.737064439369942,192.803901950976,50.4970452259097,35072765,9185867,181909,226.5465762469,"KRASG12D","BRAF_R188L",27
"330",17,0.429841208430456,217.717054710195,170.195552105381,35898712,28063034,164887,205.3476480967,"KRASG12D","BRAF_R188L",27
"331",18,-0.143093593306215,1025.84968241422,963.54131471941,107725501,101182437,105011,130.7790297251,"KRASG12D","BRAF_R188L",27
"332",19,-0.544178314071227,1208.07135308906,3246.1668390843,217206397,583647813,179796,223.9150796436,"KRASG12D","BRAF_R188L",27
"333",20,-0.461104846167881,1157.10954642504,3456.38639334276,195642925,584402355,169079,210.5682982439,"KRASG12D","BRAF_R188L",27
"334",21,0.704076521022267,50.9046262479982,11.3341490356918,9631308,2144455,189203,235.6304078723,"KRASG12D","BRAF_R188L",27
"335",22,0.524261484382407,38.3050020916751,16.4776489571505,6409576,2757205,167330,208.390121453,"KRASG12D","BRAF_R188L",27
"336",23,0.761289494968238,65.0297212346061,70.7412789199773,6310159,6864380,97035,120.8458461435,"KRASG12D","BRAF_R188L",27
"337",24,-0.518695152060249,816.047663544735,2014.81163555435,114402538,282458458,140191,174.5916423631,"KRASG12D","BRAF_R188L",27
"338",25,-0.347509903830948,2022.96195382043,1719.08445167412,358161368,304360464,177048,220.4927641368,"KRASG12D","BRAF_R188L",27
"339",26,0.842901993538082,56.0961180075176,15.8492924602799,7103788,2007091,126636,157.7104608876,"KRASG12D","BRAF_R188L",27
"340",27,0.88411963612897,1218.33734572087,546.826099733261,107793615,48380986,88476,110.1866036316,"KRASG12D","BRAF_R188L",27
"341",28,0.874945945249447,229.396495109053,115.471777677923,26546680,13362856,115724,144.1208295884,"KRASG12D","BRAF_R188L",27
"342",29,0.546861436186217,103.884189864383,29.9655008327385,8732505,2518900,84060,104.686987446,"KRASG12D","BRAF_R188L",27
"343",30,0.358577002413379,1256.6864347303,1193.53609384399,25068381,23808658,19948,24.8429220268,"KRASG12D","BRAF_R188L",27
"344",1,-0.279684877322107,756.774732878476,1670.28807286303,94058018,207596764,124288,154.7862990208,"KRASG12D","BRAF_R188L",28
"345",2,0.647408190505987,564.880393203777,217.43832420295,77232142,29728820,136723,170.2726503043,"KRASG12D","BRAF_R188L",28
"346",3,-0.359846455258201,1064.10094806265,1725.31526910847,180705623,292993039,169820,211.491127862,"KRASG12D","BRAF_R188L",28
"347",4,0.91853829016125,62.7550834918622,25.6239343338265,8906829,3636805,141930,176.757365313,"KRASG12D","BRAF_R188L",28
"348",5,0.379039407944723,2085.71283002275,708.540539507141,218194762,74123260,104614,130.2846122374,"KRASG12D","BRAF_R188L",28
"349",6,0.093935479193821,1435.58701221591,1828.80833892267,130562332,166324632,90947,113.2639477427,"KRASG12D","BRAF_R188L",28
"350",7,0.72262404718929,270.870526577686,67.1129963000714,33749655,8362078,124597,155.1711227077,"KRASG12D","BRAF_R188L",28
"351",8,0.16923919368435,16.3566725130004,4.5233237945783,2126302,588014,129996,161.8949514636,"KRASG12D","BRAF_R188L",28
"352",9,0.780606756333065,292.529883522414,72.3455019825972,42494061,10509197,145264,180.9094759024,"KRASG12D","BRAF_R188L",28
"353",10,0.636122442911592,155.093072967273,38.743460435576,32722312,8174289,210985,262.7573643385,"KRASG12D","BRAF_R188L",28
"354",11,0.87554452051041,993.444810898604,359.984396234545,119884946,43441477,120676,150.2879716516,"KRASG12D","BRAF_R188L",28
"355",12,0.717037686248931,90.5346992065883,27.1434970372602,4507270,1351339,49785,62.0014474185,"KRASG12D","BRAF_R188L",28
"356",13,0.530065914139014,74.9491817923417,6.16203760100703,11074641,910515,147762,184.0204453842,"KRASG12D","BRAF_R188L",28
"357",14,0.595380269284186,73.8107665251753,26.7768933588536,10450645,3791260,141587,176.3301985667,"KRASG12D","BRAF_R188L",28
"358",15,0.638629696547252,637.198830858628,230.130023326955,91235403,32950477,143182,178.3165862062,"KRASG12D","BRAF_R188L",28
"359",16,0.783765846974127,300.31044928261,53.49963457322,31228683,5563320,103988,129.5050017908,"KRASG12D","BRAF_R188L",28
"360",17,0.511133178574405,123.496386732824,20.776234790307,11996686,2018245,97142,120.9791022422,"KRASG12D","BRAF_R188L",28
